ShipmentID,OrderDate,ShipDate,DeliveryDate,DateKey,CarrierKey,WarehouseKey,ShipModeKey,ProductCategoryKey,DestinationKey,PackageCount,TotalWeightLbs,ShippingCost,TargetDeliveryDays,ActualDeliveryDays,OnTimeFlag,DamageFlag,ReturnFlag,CustomerSatisfactionScore
SHP-002949,2024-01-16,2024-01-16,2024-01-24,20240116,5,6,2,1,20,5,11.4,26.63,4,8,0,0,0,4
SHP-002950,2023-08-28,2023-08-29,2023-09-02,20230828,5,1,2,8,15,2,38.1,67.87,4,4,1,0,0,4
SHP-002951,2023-12-12,2023-12-14,2023-12-20,20231212,4,6,1,6,4,5,2.6,17.9,7,6,1,0,0,3
SHP-002952,2024-08-05,2024-08-05,2024-08-18,20240805,8,6,5,5,18,2,91.2,157.25,10,13,0,0,0,4
SHP-002953,2023-05-09,2023-05-09,2023-05-12,20230509,2,1,4,1,19,2,10.4,20.1,2,3,0,0,0,3
SHP-002954,2024-10-31,2024-11-02,2024-11-06,20241031,1,2,4,8,6,5,34.3,72.49,2,4,0,0,0,2
SHP-002955,2024-07-13,2024-07-14,2024-07-20,20240713,8,3,2,3,26,3,9.9,9.18,4,6,0,0,0,4
SHP-002956,2023-11-30,2023-12-02,2023-12-16,20231130,4,1,5,1,4,4,11.1,26.83,10,14,0,0,0,1
SHP-002957,2023-06-24,2023-06-25,2023-06-25,20230624,5,2,3,5,18,1,39.8,598.29,1,0,1,0,0,5
SHP-002958,2024-07-05,2024-07-06,2024-07-09,20240705,5,2,3,2,14,2,55.1,376.2,1,3,0,0,0,2
SHP-002959,2024-01-20,2024-01-22,2024-01-25,20240120,1,6,3,8,9,3,12.8,166.15,1,3,0,0,0,2
SHP-002960,2023-07-18,2023-07-20,2023-07-26,20230718,6,6,4,5,18,3,161.6,242.89,2,6,0,0,0,4
SHP-002961,2023-05-08,2023-05-10,2023-05-12,20230508,4,4,4,1,19,5,9.2,81.67,2,2,1,0,1,5
SHP-002962,2023-06-29,2023-06-30,2023-07-04,20230629,2,6,2,1,26,6,8.2,36.41,4,4,1,0,0,4
SHP-002963,2023-11-15,2023-11-15,2023-11-22,20231115,6,6,2,6,4,4,6.2,11.09,4,7,0,0,0,5
SHP-002964,2023-01-02,2023-01-02,2023-01-12,20230102,3,1,1,1,14,4,8.2,27.76,7,10,0,0,0,3
SHP-002965,2023-03-02,2023-03-04,2023-03-10,20230302,4,6,2,4,16,2,38.5,99.93,4,6,0,0,0,3
SHP-002966,2024-03-28,2024-03-29,2024-04-01,20240328,1,2,4,7,19,6,0.7,51.45,2,3,0,0,0,3
SHP-002967,2024-11-14,2024-11-14,2024-11-15,20241114,3,3,6,1,9,4,9.7,139.81,0,1,0,0,0,2
SHP-002968,2023-12-17,2023-12-17,2023-12-25,20231217,7,4,1,2,3,1,70.0,234.99,7,8,0,0,0,3
SHP-002969,2024-09-18,2024-09-20,2024-09-29,20240918,3,2,1,5,26,1,183.6,245.54,7,9,0,0,0,2
SHP-002970,2024-05-22,2024-05-22,2024-05-29,20240522,2,1,1,3,3,3,5.1,23.44,7,7,1,0,1,4
SHP-002971,2024-11-02,2024-11-03,2024-11-08,20241102,7,1,3,6,12,4,8.0,79.74,1,5,0,0,0,4
SHP-002972,2024-04-28,2024-04-30,2024-05-02,20240428,7,4,4,3,15,3,5.1,33.68,2,2,1,0,0,2
SHP-002973,2024-01-13,2024-01-15,2024-01-22,20240113,4,2,2,6,21,1,8.8,37.58,4,7,0,0,1,3
SHP-002974,2024-04-30,2024-05-01,2024-05-08,20240430,8,6,1,6,10,3,3.2,18.7,7,7,1,0,0,4
SHP-002975,2023-03-21,2023-03-21,2023-03-27,20230321,2,1,2,5,1,3,136.3,133.56,4,6,0,0,0,1
SHP-002976,2024-01-24,2024-01-24,2024-02-01,20240124,2,6,2,3,14,3,14.4,33.98,4,8,0,0,0,5
SHP-002977,2023-03-10,2023-03-12,2023-03-19,20230310,8,4,2,7,13,2,12.3,9.26,4,7,0,0,0,1
SHP-002978,2023-03-06,2023-03-06,2023-03-15,20230306,6,4,1,1,9,5,12.0,25.56,7,9,0,0,0,5
SHP-002979,2023-11-24,2023-11-26,2023-12-04,20231124,4,2,2,7,16,6,1.7,45.06,4,8,0,0,0,5
SHP-002980,2023-11-06,2023-11-06,2023-11-12,20231106,1,3,2,7,4,3,12.1,39.76,4,6,0,0,0,3
SHP-002981,2024-03-08,2024-03-10,2024-03-19,20240308,5,3,1,6,5,5,4.0,6.07,7,9,0,0,0,3
SHP-002982,2024-10-21,2024-10-23,2024-10-29,20241021,5,1,1,3,16,1,6.0,37.58,7,6,1,0,0,4
SHP-002983,2023-10-11,2023-10-13,2023-10-14,20231011,1,4,3,2,22,1,163.1,124.83,1,1,1,0,0,4
SHP-002984,2024-01-17,2024-01-19,2024-01-26,20240117,3,3,2,2,7,2,24.9,68.08,4,7,0,0,0,3
SHP-002985,2024-06-14,2024-06-15,2024-06-23,20240614,2,3,1,4,26,5,7.6,24.16,7,8,0,0,0,5
SHP-002986,2023-04-29,2023-04-30,2023-05-09,20230429,7,2,1,1,9,6,9.8,25.49,7,9,0,0,0,4
SHP-002987,2023-04-07,2023-04-09,2023-04-16,20230407,5,1,1,6,30,2,4.1,6.45,7,7,1,0,0,3
SHP-002988,2023-11-14,2023-11-16,2023-11-28,20231114,6,1,5,7,28,3,3.4,23.26,10,12,0,0,0,3
SHP-002989,2023-04-12,2023-04-13,2023-04-20,20230412,2,4,1,3,23,2,6.3,39.56,7,7,1,0,0,4
SHP-002990,2023-10-08,2023-10-09,2023-10-16,20231008,2,1,2,7,16,5,4.4,24.74,4,7,0,0,0,1
SHP-002991,2023-08-24,2023-08-26,2023-08-31,20230824,8,4,4,1,3,2,8.1,48.05,2,5,0,0,0,2
SHP-002992,2023-03-05,2023-03-06,2023-03-15,20230305,4,2,5,3,5,5,1.9,9.13,10,9,1,0,1,3
SHP-002993,2024-04-22,2024-04-23,2024-04-25,20240422,1,3,4,7,18,2,1.5,78.16,2,2,1,0,0,4
SHP-002994,2024-03-25,2024-03-26,2024-03-26,20240325,5,1,6,1,6,4,2.8,33.9,0,0,1,0,0,2
SHP-002995,2024-11-29,2024-11-29,2024-12-10,20241129,7,6,1,8,13,5,14.0,58.06,7,11,0,0,0,5
SHP-002996,2023-07-16,2023-07-18,2023-07-20,20230716,1,5,4,4,6,5,38.4,155.48,2,2,1,0,0,3
SHP-002997,2023-12-13,2023-12-13,2023-12-24,20231213,1,6,1,6,10,4,14.8,25.61,7,11,0,0,0,3
SHP-002998,2023-05-23,2023-05-23,2023-06-04,20230523,2,2,1,3,29,1,7.9,6.16,7,12,0,0,0,4
SHP-002999,2023-11-27,2023-11-27,2023-12-01,20231127,4,6,3,8,4,1,19.3,228.7,1,4,0,0,0,3
SHP-003000,2023-01-07,2023-01-08,2023-01-17,20230107,6,5,1,7,3,2,11.2,9.44,7,9,0,0,0,4
SHP-003001,2024-06-17,2024-06-19,2024-06-25,20240617,8,2,2,4,24,5,49.1,106.4,4,6,0,0,0,4
SHP-003002,2024-09-12,2024-09-12,2024-09-16,20240912,6,5,6,4,25,5,38.7,106.61,0,4,0,0,0,1
SHP-003003,2023-10-09,2023-10-09,2023-10-19,20231009,8,2,1,2,12,2,187.5,148.29,7,10,0,0,0,2
SHP-003004,2024-05-21,2024-05-22,2024-05-29,20240521,5,3,1,2,11,1,51.0,174.37,7,7,1,0,0,5
SHP-003005,2023-11-16,2023-11-16,2023-11-19,20231116,1,1,4,1,30,5,11.4,22.34,2,3,0,0,0,1
SHP-003006,2023-11-01,2023-11-01,2023-11-02,20231101,8,6,4,1,3,4,1.3,70.01,2,1,1,0,0,5
SHP-003007,2023-12-08,2023-12-10,2023-12-14,20231208,7,3,3,8,10,2,40.6,185.1,1,4,0,0,0,3
SHP-003008,2023-10-25,2023-10-26,2023-11-06,20231025,8,2,1,7,14,4,10.3,33.66,7,11,0,0,0,5
SHP-003009,2023-03-09,2023-03-11,2023-03-11,20230309,3,5,6,5,18,1,179.1,313.12,0,0,1,0,0,5
SHP-003010,2023-05-19,2023-05-19,2023-05-29,20230519,5,2,1,4,26,3,29.3,57.3,7,10,0,0,0,2
SHP-003011,2024-01-13,2024-01-13,2024-01-21,20240113,1,4,1,2,21,1,77.8,171.99,7,8,0,0,0,2
SHP-003012,2023-10-21,2023-10-21,2023-10-25,20231021,8,2,2,8,6,1,35.4,64.93,4,4,1,0,0,4
SHP-003013,2024-08-15,2024-08-16,2024-08-19,20240815,1,4,2,6,18,1,14.3,9.07,4,3,1,0,1,5
SHP-003014,2023-05-24,2023-05-26,2023-06-04,20230524,3,3,1,2,12,1,79.3,123.89,7,9,0,0,0,3
SHP-003015,2023-07-20,2023-07-21,2023-07-28,20230720,1,2,2,5,6,2,51.8,317.9,4,7,0,0,0,1
SHP-003016,2023-09-25,2023-09-26,2023-10-01,20230925,4,6,3,8,24,5,29.8,196.96,1,5,0,0,0,2
SHP-003017,2023-07-01,2023-07-02,2023-07-09,20230701,1,1,2,2,24,1,154.3,67.5,4,7,0,0,0,1
SHP-003018,2024-09-10,2024-09-10,2024-09-17,20240910,8,4,2,7,15,6,11.0,49.83,4,7,0,0,0,2
SHP-003019,2023-09-19,2023-09-19,2023-09-30,20230919,5,6,5,5,8,3,74.6,99.56,10,11,0,0,0,4
SHP-003020,2023-04-20,2023-04-22,2023-05-03,20230420,6,2,1,3,15,4,2.8,13.02,7,11,0,0,0,3
SHP-003021,2023-01-18,2023-01-18,2023-01-19,20230118,3,5,3,1,20,6,4.3,109.55,1,1,1,1,0,2
SHP-003022,2023-07-13,2023-07-15,2023-07-25,20230713,1,4,1,4,14,6,8.0,40.2,7,10,0,0,0,4
SHP-003023,2024-09-02,2024-09-02,2024-09-08,20240902,1,5,2,3,22,3,11.3,29.06,4,6,0,0,0,5
SHP-003024,2024-10-31,2024-11-02,2024-11-06,20241031,6,4,2,5,15,3,132.9,225.33,4,4,1,0,0,5
SHP-003025,2023-09-30,2023-10-02,2023-10-08,20230930,5,2,2,2,30,2,118.8,158.55,4,6,0,0,0,4
SHP-003026,2024-01-09,2024-01-11,2024-01-16,20240109,2,6,4,6,26,2,5.2,37.85,2,5,0,0,0,5
SHP-003027,2023-03-07,2023-03-07,2023-03-22,20230307,3,6,5,2,29,1,184.5,82.23,10,15,0,0,0,4
SHP-003028,2023-08-16,2023-08-17,2023-08-22,20230816,7,4,2,2,14,1,74.1,142.1,4,5,0,0,0,2
SHP-003029,2024-02-20,2024-02-22,2024-03-02,20240220,2,1,5,6,30,4,14.0,20.99,10,9,1,0,0,5
SHP-003030,2023-09-20,2023-09-20,2023-09-20,20230920,2,1,6,4,28,4,11.5,198.4,0,0,1,0,0,4
SHP-003031,2024-04-28,2024-04-30,2024-05-08,20240428,3,4,1,5,26,3,49.7,161.6,7,8,0,1,0,2
SHP-003032,2023-05-06,2023-05-07,2023-05-13,20230506,5,2,4,4,29,5,35.5,77.86,2,6,0,0,0,3
SHP-003033,2023-06-23,2023-06-24,2023-06-26,20230623,7,3,3,8,14,2,48.1,168.36,1,2,0,0,0,2
SHP-003034,2023-08-31,2023-09-01,2023-09-05,20230831,8,5,2,4,22,5,19.7,38.72,4,4,1,0,0,5
SHP-003035,2023-05-17,2023-05-18,2023-05-27,20230517,6,5,1,8,6,3,42.3,22.38,7,9,0,0,1,3
SHP-003036,2023-09-08,2023-09-08,2023-09-10,20230908,6,1,4,1,8,4,3.8,74.85,2,2,1,0,0,4
SHP-003037,2023-02-25,2023-02-25,2023-03-04,20230225,7,6,1,8,24,3,13.4,65.16,7,7,1,0,0,5
SHP-003038,2023-10-08,2023-10-08,2023-10-21,20231008,3,3,5,2,16,1,87.1,61.32,10,13,0,1,0,3
SHP-003039,2024-09-22,2024-09-22,2024-09-28,20240922,1,6,2,5,12,2,26.0,208.06,4,6,0,0,0,1
SHP-003040,2024-06-18,2024-06-20,2024-07-03,20240618,8,6,5,7,17,1,9.1,26.45,10,13,0,0,0,1
SHP-003041,2024-09-24,2024-09-25,2024-10-05,20240924,2,5,1,8,9,5,40.2,79.28,7,10,0,0,0,3
SHP-003042,2023-07-28,2023-07-29,2023-08-01,20230728,8,6,2,1,8,5,5.5,8.18,4,3,1,0,0,5
SHP-003043,2023-05-27,2023-05-28,2023-06-03,20230527,4,6,2,4,22,5,17.7,52.66,4,6,0,0,0,3
SHP-003044,2024-01-26,2024-01-26,2024-02-01,20240126,8,1,4,4,14,4,22.4,33.12,2,6,0,0,0,2
SHP-003045,2024-01-13,2024-01-14,2024-01-20,20240113,1,2,2,5,30,1,101.0,98.11,4,6,0,0,0,3
SHP-003046,2024-11-09,2024-11-11,2024-11-19,20241109,6,1,1,7,1,4,10.6,25.43,7,8,0,0,0,5
SHP-003047,2024-04-19,2024-04-19,2024-04-25,20240419,6,6,1,7,14,2,1.4,22.56,7,6,1,0,0,4
SHP-003048,2024-11-01,2024-11-02,2024-11-14,20241101,3,1,5,6,20,1,8.8,10.9,10,12,0,0,0,2
SHP-003049,2024-12-27,2024-12-29,2025-01-02,20241227,3,3,4,8,15,5,23.2,86.46,2,4,0,0,0,1
SHP-003050,2024-12-20,2024-12-21,2024-12-26,20241220,1,4,2,2,26,3,42.9,258.25,4,5,0,0,0,2
SHP-003051,2024-11-14,2024-11-14,2024-11-25,20241114,5,2,5,2,5,1,125.8,81.1,10,11,0,0,0,1
SHP-003052,2023-04-24,2023-04-26,2023-05-05,20230424,3,5,1,4,4,2,10.5,33.38,7,9,0,0,0,1
SHP-003053,2024-11-13,2024-11-13,2024-11-27,20241113,2,2,5,4,17,2,45.2,41.93,10,14,0,0,0,1
SHP-003054,2023-10-18,2023-10-19,2023-10-26,20231018,8,6,2,8,25,6,6.3,66.62,4,7,0,0,0,1
SHP-003055,2024-06-11,2024-06-12,2024-06-19,20240611,4,4,2,2,13,1,28.3,225.18,4,7,0,0,0,3
SHP-003056,2023-02-23,2023-02-25,2023-03-08,20230223,8,1,1,2,22,2,183.8,44.1,7,11,0,0,0,3
SHP-003057,2024-11-05,2024-11-07,2024-11-15,20241105,1,2,1,6,11,1,12.9,23.36,7,8,0,0,0,3
SHP-003058,2024-08-25,2024-08-26,2024-08-31,20240825,7,3,4,8,25,5,49.1,150.11,2,5,0,0,0,2
SHP-003059,2023-06-05,2023-06-07,2023-06-18,20230605,7,5,1,8,6,2,24.6,31.12,7,11,0,0,0,3
SHP-003060,2024-07-11,2024-07-12,2024-07-16,20240711,6,6,4,8,18,1,40.2,62.95,2,4,0,0,0,2
SHP-003061,2023-10-25,2023-10-25,2023-10-30,20231025,2,2,2,8,11,4,41.6,91.09,4,5,0,0,0,5
SHP-003062,2024-04-19,2024-04-19,2024-04-20,20240419,8,5,3,5,2,1,133.1,346.98,1,1,1,0,0,3
SHP-003063,2023-04-28,2023-04-28,2023-05-10,20230428,1,1,2,5,14,2,106.6,174.32,4,12,0,0,0,4
SHP-003064,2024-05-31,2024-06-01,2024-06-02,20240531,2,6,4,5,10,1,35.2,234.07,2,1,1,0,0,1
SHP-003065,2024-09-21,2024-09-22,2024-09-29,20240921,6,6,1,4,3,6,22.2,67.09,7,7,1,0,0,3
SHP-003066,2024-05-16,2024-05-16,2024-05-19,20240516,3,2,4,6,12,6,2.9,83.17,2,3,0,0,0,1
SHP-003067,2023-09-29,2023-09-30,2023-10-08,20230929,8,5,1,4,10,2,39.3,23.29,7,8,0,0,0,5
SHP-003068,2024-10-27,2024-10-29,2024-11-04,20241027,5,3,1,5,14,2,197.4,78.28,7,6,1,0,0,5
SHP-003069,2023-07-29,2023-07-29,2023-08-10,20230729,1,3,5,8,17,1,39.6,52.51,10,12,0,0,1,1
SHP-003070,2023-08-05,2023-08-05,2023-08-12,20230805,4,5,4,4,8,5,13.9,138.43,2,7,0,0,0,3
SHP-003071,2024-03-28,2024-03-28,2024-04-08,20240328,5,5,5,8,9,1,5.7,42.22,10,11,0,0,0,3
SHP-003072,2024-10-18,2024-10-18,2024-10-18,20241018,5,3,3,7,21,1,7.9,31.92,1,0,1,0,0,2
SHP-003073,2024-12-22,2024-12-22,2024-12-29,20241222,6,1,2,3,10,3,13.8,33.74,4,7,0,0,0,3
SHP-003074,2024-10-29,2024-10-31,2024-11-06,20241029,1,6,4,2,4,3,20.6,475.47,2,6,0,0,0,1
SHP-003075,2023-01-06,2023-01-08,2023-01-15,20230106,4,3,1,4,4,6,46.3,38.65,7,7,1,0,0,4
SHP-003076,2024-05-05,2024-05-05,2024-05-06,20240505,8,5,4,8,17,4,8.7,105.42,2,1,1,0,0,5
SHP-003077,2024-11-19,2024-11-19,2024-11-26,20241119,4,1,1,7,14,2,11.9,24.23,7,7,1,0,0,4
SHP-003078,2023-09-24,2023-09-25,2023-10-03,20230924,5,1,1,2,28,2,112.9,48.01,7,8,0,0,0,2
SHP-003079,2024-02-14,2024-02-16,2024-02-25,20240214,2,4,3,3,10,6,12.6,41.49,1,9,0,0,0,5
SHP-003080,2024-07-31,2024-08-01,2024-08-15,20240731,3,1,1,3,18,5,8.5,39.36,7,14,0,0,0,3
SHP-003081,2024-09-03,2024-09-03,2024-09-10,20240903,7,2,1,8,3,3,9.2,39.99,7,7,1,0,0,5
SHP-003082,2024-02-01,2024-02-03,2024-02-12,20240201,6,3,1,6,23,2,12.2,26.47,7,9,0,0,0,5
SHP-003083,2024-08-08,2024-08-09,2024-08-17,20240808,2,6,1,8,24,5,19.9,35.44,7,8,0,0,0,5
SHP-003084,2024-05-23,2024-05-24,2024-05-27,20240523,1,4,3,1,28,5,8.8,82.0,1,3,0,0,0,5
SHP-003085,2024-06-28,2024-06-29,2024-07-10,20240628,2,1,1,8,5,4,47.1,16.35,7,11,0,0,0,1
SHP-003086,2024-02-05,2024-02-05,2024-02-12,20240205,4,5,2,3,25,3,6.2,13.32,4,7,0,0,0,2
SHP-003087,2023-11-21,2023-11-22,2023-12-02,20231121,5,3,1,6,17,2,7.8,10.13,7,10,0,0,1,4
SHP-003088,2023-03-28,2023-03-28,2023-04-03,20230328,4,4,4,5,23,3,46.6,294.68,2,6,0,0,0,2
SHP-003089,2023-12-28,2023-12-28,2023-12-30,20231228,1,2,4,3,27,1,4.7,72.27,2,2,1,0,0,4
SHP-003090,2024-07-10,2024-07-11,2024-07-16,20240710,4,1,4,7,3,4,14.3,58.15,2,5,0,0,0,5
SHP-003091,2024-10-29,2024-10-31,2024-11-11,20241029,1,5,1,5,23,1,55.5,226.89,7,11,0,0,0,3
SHP-003092,2023-02-02,2023-02-02,2023-02-14,20230202,3,2,2,6,28,2,4.5,25.74,4,12,0,0,0,4
SHP-003093,2024-12-03,2024-12-03,2024-12-08,20241203,2,2,2,2,7,2,161.1,320.9,4,5,0,0,0,3
SHP-003094,2023-11-25,2023-11-26,2023-11-30,20231125,4,1,4,8,13,4,35.5,43.3,2,4,0,0,0,4
SHP-003095,2023-07-04,2023-07-05,2023-07-12,20230704,1,2,2,7,4,6,14.8,9.16,4,7,0,0,0,2
SHP-003096,2024-08-26,2024-08-28,2024-09-07,20240826,2,1,1,2,18,3,51.9,246.14,7,10,0,0,0,2
SHP-003097,2024-10-27,2024-10-28,2024-11-10,20241027,1,1,5,8,2,6,41.8,46.27,10,13,0,0,0,2
SHP-003098,2023-07-28,2023-07-30,2023-08-04,20230728,2,3,2,2,8,3,145.9,62.17,4,5,0,0,0,2
SHP-003099,2023-10-08,2023-10-09,2023-10-20,20231008,6,1,1,7,4,3,7.2,10.52,7,11,0,0,0,2
SHP-003100,2023-08-29,2023-08-29,2023-09-01,20230829,5,6,4,5,20,1,109.5,458.92,2,3,0,0,0,1
SHP-003101,2024-04-16,2024-04-16,2024-04-24,20240416,7,4,1,7,30,5,4.1,39.61,7,8,0,0,0,4
SHP-003102,2023-05-28,2023-05-28,2023-06-11,20230528,6,3,2,7,26,5,9.5,49.2,4,14,0,0,0,2
SHP-003103,2024-12-15,2024-12-15,2024-12-19,20241215,3,6,2,7,13,3,7.6,25.16,4,4,1,0,0,5
SHP-003104,2024-10-14,2024-10-16,2024-10-28,20241014,7,5,5,5,30,3,63.5,31.41,10,12,0,0,0,3
SHP-003105,2024-11-15,2024-11-15,2024-11-22,20241115,8,2,1,8,3,2,36.1,46.5,7,7,1,0,0,2
SHP-003106,2023-10-19,2023-10-21,2023-10-31,20231019,1,5,1,3,5,2,10.2,24.81,7,10,0,0,0,5
SHP-003107,2023-08-07,2023-08-09,2023-08-16,20230807,7,5,1,7,22,6,9.7,23.01,7,7,1,0,0,4
SHP-003108,2024-02-13,2024-02-15,2024-02-20,20240213,5,4,4,5,24,3,99.8,495.15,2,5,0,0,0,2
SHP-003109,2023-05-23,2023-05-25,2023-06-02,20230523,7,6,2,1,28,5,8.0,35.91,4,8,0,0,0,1
SHP-003110,2023-04-23,2023-04-25,2023-05-01,20230423,6,5,1,1,22,5,14.7,39.92,7,6,1,0,0,4
SHP-003111,2023-07-01,2023-07-02,2023-07-06,20230701,5,3,6,1,14,4,12.6,124.73,0,4,0,0,0,5
SHP-003112,2023-06-18,2023-06-19,2023-06-20,20230618,5,4,3,7,11,6,13.5,97.39,1,1,1,0,1,5
SHP-003113,2023-09-25,2023-09-27,2023-10-04,20230925,3,2,2,2,11,2,189.5,61.25,4,7,0,0,0,2
SHP-003114,2024-02-29,2024-03-01,2024-03-05,20240229,2,6,4,6,7,5,4.7,43.79,2,4,0,0,0,1
SHP-003115,2023-02-03,2023-02-05,2023-02-14,20230203,6,5,1,8,1,1,20.2,26.81,7,9,0,0,0,2
SHP-003116,2024-06-15,2024-06-15,2024-06-24,20240615,2,2,3,7,15,4,3.8,115.53,1,9,0,0,0,1
SHP-003117,2024-01-15,2024-01-16,2024-01-19,20240115,8,3,4,3,6,4,10.7,65.46,2,3,0,0,0,5
SHP-003118,2024-09-26,2024-09-28,2024-10-12,20240926,5,2,5,4,2,5,21.9,50.38,10,14,0,0,0,4
SHP-003119,2024-05-08,2024-05-08,2024-05-14,20240508,7,6,1,1,1,6,5.1,37.58,7,6,1,0,0,4
SHP-003120,2024-09-23,2024-09-23,2024-09-30,20240923,5,1,2,8,10,4,26.4,61.68,4,7,0,0,0,3
SHP-003121,2023-10-11,2023-10-11,2023-10-20,20231011,5,1,5,4,3,5,34.8,35.33,10,9,1,0,0,5
SHP-003122,2023-05-24,2023-05-25,2023-06-04,20230524,6,3,1,4,24,3,36.7,21.83,7,10,0,0,0,4
SHP-003123,2023-03-26,2023-03-26,2023-03-31,20230326,4,6,4,4,10,2,16.3,171.85,2,5,0,0,0,1
SHP-003124,2023-07-05,2023-07-06,2023-07-10,20230705,4,1,2,1,10,2,4.0,30.05,4,4,1,0,0,4
SHP-003125,2023-03-06,2023-03-06,2023-03-20,20230306,5,4,5,2,20,3,123.6,32.47,10,14,0,0,0,3
SHP-003126,2023-11-27,2023-11-28,2023-12-04,20231127,5,3,1,2,24,1,97.3,40.44,7,6,1,0,0,4
SHP-003127,2023-08-31,2023-09-02,2023-09-15,20230831,4,4,5,8,22,3,44.5,40.29,10,13,0,0,0,1
SHP-003128,2024-01-24,2024-01-25,2024-01-27,20240124,3,2,4,5,19,2,34.2,454.09,2,2,1,0,0,5
SHP-003129,2024-08-23,2024-08-23,2024-08-31,20240823,4,2,1,1,5,2,7.5,11.16,7,8,0,0,0,4
SHP-003130,2023-06-26,2023-06-28,2023-07-07,20230626,6,2,5,6,16,3,7.2,9.34,10,9,1,0,0,3
SHP-003131,2024-01-30,2024-01-30,2024-02-07,20240130,6,1,2,6,12,2,5.1,51.24,4,8,0,0,0,1
SHP-003132,2024-01-12,2024-01-13,2024-01-23,20240112,6,4,5,1,10,3,13.2,16.88,10,10,1,0,0,3
SHP-003133,2023-10-07,2023-10-09,2023-10-21,20231007,4,1,5,4,12,2,33.5,22.74,10,12,0,0,0,2
SHP-003134,2023-04-21,2023-04-21,2023-04-25,20230421,4,1,4,5,1,2,28.7,364.38,2,4,0,0,0,4
SHP-003135,2024-07-17,2024-07-18,2024-08-01,20240717,8,6,5,4,8,1,37.0,12.78,10,14,0,0,0,5
SHP-003136,2023-04-02,2023-04-02,2023-04-13,20230402,5,4,1,5,26,2,180.7,187.32,7,11,0,0,0,3
SHP-003137,2024-06-06,2024-06-06,2024-06-20,20240606,4,4,1,6,13,6,2.1,19.25,7,14,0,0,0,2
SHP-003138,2023-09-30,2023-10-01,2023-10-08,20230930,2,5,1,7,8,6,2.4,10.88,7,7,1,0,0,4
SHP-003139,2024-10-20,2024-10-21,2024-11-07,20241020,1,2,1,3,25,1,8.9,18.25,7,17,0,0,0,1
SHP-003140,2023-11-09,2023-11-11,2023-11-14,20231109,4,6,4,6,29,4,8.5,28.87,2,3,0,0,0,4
SHP-003141,2023-03-21,2023-03-21,2023-03-24,20230321,6,4,2,4,11,1,8.4,66.77,4,3,1,0,0,5
SHP-003142,2023-09-04,2023-09-04,2023-09-15,20230904,7,2,5,3,5,2,7.6,23.66,10,11,0,0,0,1
SHP-003143,2024-02-27,2024-02-29,2024-03-09,20240227,5,5,1,5,11,1,35.7,47.17,7,9,0,0,0,3
SHP-003144,2023-01-12,2023-01-14,2023-01-22,20230112,7,3,2,1,30,4,11.1,45.78,4,8,0,0,0,2
SHP-003145,2024-05-13,2024-05-13,2024-05-17,20240513,4,2,2,1,5,3,7.3,54.13,4,4,1,0,0,4
SHP-003146,2023-02-13,2023-02-14,2023-02-17,20230213,4,3,4,3,7,6,1.2,32.7,2,3,0,0,1,4
SHP-003147,2024-04-12,2024-04-13,2024-04-18,20240412,3,2,3,7,3,3,9.0,65.98,1,5,0,0,0,3
SHP-003148,2024-12-29,2024-12-31,2025-01-08,20241229,3,5,2,5,15,2,125.6,174.85,4,8,0,0,0,1
SHP-003149,2024-03-20,2024-03-21,2024-03-23,20240320,3,3,3,8,18,2,29.5,97.38,1,2,0,0,0,2
SHP-003150,2024-09-26,2024-09-26,2024-10-06,20240926,1,1,1,5,19,3,167.1,67.57,7,10,0,0,0,2
SHP-003151,2024-04-19,2024-04-21,2024-04-28,20240419,1,6,2,7,2,3,7.7,23.96,4,7,0,0,0,3
SHP-003152,2023-02-28,2023-03-01,2023-03-06,20230228,7,4,2,4,10,3,22.9,110.86,4,5,0,0,0,3
SHP-003153,2024-06-20,2024-06-21,2024-06-29,20240620,5,4,2,3,21,3,9.3,8.42,4,8,0,0,0,5
SHP-003154,2024-11-27,2024-11-27,2024-12-02,20241127,1,4,2,2,19,2,84.6,230.59,4,5,0,0,0,4
SHP-003155,2024-08-07,2024-08-07,2024-08-10,20240807,1,1,3,6,3,2,6.1,32.18,1,3,0,0,0,4
SHP-003156,2024-05-01,2024-05-03,2024-05-09,20240501,4,4,1,7,16,4,12.3,22.15,7,6,1,0,0,4
SHP-003157,2024-09-24,2024-09-26,2024-09-27,20240924,3,2,4,6,24,2,7.6,14.08,2,1,1,0,0,3
SHP-003158,2023-06-29,2023-06-30,2023-07-09,20230629,3,1,5,8,8,1,16.5,38.94,10,9,1,0,0,4
SHP-003159,2023-07-10,2023-07-12,2023-07-13,20230710,7,6,3,8,25,1,11.1,116.67,1,1,1,0,0,4
SHP-003160,2024-06-26,2024-06-28,2024-07-06,20240626,2,4,1,4,19,5,32.8,69.0,7,8,0,0,0,3
SHP-003161,2024-12-08,2024-12-08,2024-12-17,20241208,7,6,1,6,18,4,10.0,32.01,7,9,0,0,0,2
SHP-003162,2023-05-03,2023-05-05,2023-05-07,20230503,2,4,3,5,30,3,20.4,331.04,1,2,0,0,0,3
SHP-003163,2024-05-10,2024-05-10,2024-05-17,20240510,5,3,1,6,26,3,8.6,37.51,7,7,1,0,0,5
SHP-003164,2024-09-19,2024-09-19,2024-09-19,20240919,7,3,3,1,16,5,14.6,94.01,1,0,1,0,0,4
